name,question_1,question_2,question_4,question_5,question_6,question_7,question_8,question_9,question_10,question_11,question_12,question_13,question_14,question_15,question_16,question_17,question_18,question_19,question_20
hs5619,0,8,0,0,0,4,1,0,10,0,0,10,10,2,6,10,0,10,0
hs4470,0,3,0,0,0,1,1,0,10,0,0,10,10,4,6,10,0,10,0
hs6677,0,4,0,0,0,3,1,0,10,0,0,10,10,1,4,10,0,10,0
hs13409,0,7,0,0,0,0,1,10,10,0,0,10,3,4,7,10,0,10,10
hs5664,0,4,0,0,0,4,1,0,10,0,0,10,10,1,7,10,0,10,0
hs19423,0,5,0,0,0,1,1,0,10,0,0,10,10,7,7,10,0,10,0
hs12511,0,3,0,0,0,1,1,10,10,0,0,10,7,3,6,10,0,10,10
hs12689,0,6,0,0,0,0,7,10,10,0,0,10,4,4,6,10,0,10,0
hs14935,0,3,0,0,0,2,1,0,10,0,0,10,10,7,8,10,0,10,0
hs1260,0,5,0,0,0,1,1,0,10,0,0,10,10,0,7,10,0,10,0
hs2591,0,0,0,0,0,4,1,0,10,0,0,10,10,0,0,10,0,10,0
hs3681,1,4,0,0,0,3,1,10,10,0,0,10,6,7,8,10,0,10,10
hs2678,0,0,0,0,0,2,1,0,10,0,0,10,10,7,7,10,0,10,0
hs12718,1,8,0,0,0,5,1,0,10,0,0,10,10,5,5,10,0,10,0
hs13818,0,0,0,0,0,5,1,0,10,0,0,10,10,4,7,10,0,10,0
hs14854,0,10,0,0,0,4,1,0,10,0,0,10,10,5,5,10,0,10,0
hs4619,0,3,0,0,0,4,1,0,10,0,0,10,10,3,6,10,0,10,0
hs4755,0,8,0,0,0,2,1,0,10,0,0,10,10,2,5,10,0,10,0
hs12287,0,6,0,0,0,2,7,0,10,0,0,10,10,7,7,10,0,10,0
hs12086,0,5,0,0,0,1,1,0,10,0,0,10,10,6,6,10,0,10,0
hs7293,0,6,0,0,0,3,1,0,10,0,0,10,10,5,7,10,0,10,0
hs11057,0,7,0,0,0,0,7,10,10,0,0,10,3,6,7,10,0,10,0
hs2075,0,2,0,0,0,4,1,0,10,0,0,10,10,0,0,10,0,10,0
hs3533,0,1,0,0,0,3,1,0,10,0,0,10,10,2,6,10,0,10,0
hs1847,0,4,0,0,0,2,7,0,10,0,0,10,10,3,6,10,0,10,0
hs6100,1,5,0,0,0,2,1,0,10,0,0,10,10,1,1,10,0,10,0
hs5309,0,5,0,0,0,1,7,0,10,0,0,10,10,7,8,10,0,10,0
hs11804,0,8,0,0,0,0,7,10,10,0,0,10,2,1,3,10,0,10,0
hs3890,0,2,0,0,0,6,1,0,10,0,0,10,10,7,7,10,0,10,0
hs17853,0,0,0,0,0,0,7,0,10,0,0,10,10,10,10,10,0,10,0
hs17468,0,8,0,0,0,3,1,0,10,0,0,10,10,6,7,10,0,10,0
hs12153,0,0,0,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs10982,0,2,0,0,0,6,1,0,10,0,0,10,10,5,7,10,0,10,0
hs5429,0,1,0,0,0,6,1,0,10,0,0,10,10,3,6,10,0,10,0
hs10624,0,1,0,0,0,6,1,0,10,0,0,10,10,4,6,10,0,10,0
hs12461,0,3,0,0,0,2,1,0,10,0,0,10,10,5,7,10,0,10,0
hs16897,0,0,0,0,0,3,1,0,10,0,0,10,10,10,10,10,0,10,0
hs7498,0,3,0,0,0,2,7,0,10,0,0,10,10,8,8,10,0,10,0
hs16476,0,7,0,0,0,3,1,0,10,0,0,10,10,5,7,10,0,10,0
hs19865,0,5,0,0,0,3,1,0,10,0,0,10,10,7,8,10,0,10,0
hs13119,0,3,0,0,0,3,1,0,10,0,0,10,10,7,8,10,0,10,0
hs20496,0,5,0,0,0,4,1,0,10,0,0,10,10,10,10,10,0,10,0
hs10477,0,4,0,0,0,3,1,0,10,0,0,10,10,6,7,10,0,10,0
hs12712,0,0,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs14831,0,2,0,0,0,3,1,0,10,0,0,10,10,4,4,10,0,10,0
hs1482,0,5,0,0,0,4,1,0,10,0,0,10,10,8,8,10,0,10,0
hs16544,0,5,0,0,0,5,7,0,10,0,0,10,10,10,10,10,0,10,0
hs5856,0,6,0,0,0,4,1,10,10,0,0,10,4,4,5,10,0,10,10
hs14585,0,8,0,0,0,3,1,0,10,0,0,10,10,4,7,10,0,10,0
hs15337,0,2,0,0,0,5,7,0,10,0,0,10,10,7,7,10,0,10,0
hs12013,1,6,0,0,0,6,1,10,10,0,0,10,4,10,10,10,0,10,10
hs9767,0,0,0,0,0,10,1,0,10,0,0,10,10,3,4,10,0,10,0
hs4921,0,0,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs10336,0,0,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs10283,0,8,0,10,0,4,1,0,10,0,0,10,10,3,5,10,0,10,0
hs13397,0,0,0,0,0,6,1,0,10,0,0,10,10,8,8,10,0,10,0
hs21339,0,0,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs20587,0,0,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs16920,0,4,0,0,0,2,1,0,10,0,0,10,10,5,5,10,0,10,0
hs14952,0,8,0,0,0,0,7,0,10,0,0,10,10,2,6,10,0,10,0
hs2440,0,4,0,0,0,1,1,0,10,0,0,10,10,4,4,10,0,10,0
hs11147,0,9,0,0,0,0,7,0,10,0,0,10,10,10,10,10,0,10,0
hs16705,0,5,0,0,0,0,7,10,10,0,0,10,5,5,6,10,0,10,0
hs15064,0,9,0,0,0,0,7,10,10,0,0,10,1,3,6,10,0,10,0
hs14428,0,3,0,0,0,2,1,10,10,0,0,10,7,6,6,10,0,10,10
hs13976,1,8,0,0,0,0,7,0,10,0,0,10,10,2,6,10,0,10,0
hs967,0,6,0,0,0,0,7,10,10,0,0,10,4,3,8,10,0,10,0
hs18609,0,3,0,0,0,1,7,0,10,0,0,10,10,4,5,10,0,10,0
hs5897,0,6,10,0,0,1,1,0,10,0,0,10,10,8,8,10,0,10,0
hs2226,0,10,0,0,0,0,7,10,10,0,0,10,0,10,10,10,0,10,0
hs3651,0,7,0,0,0,3,1,0,10,0,0,10,10,1,6,10,0,10,0
hs13816,0,0,0,0,0,5,1,0,10,0,0,10,10,8,8,10,0,10,0
hs20707,0,8,0,0,0,0,7,0,10,0,0,10,10,6,7,10,0,10,0
hs3739,0,7,0,0,0,3,7,0,10,0,0,10,10,1,5,10,0,10,0
hs4340,0,9,0,0,0,1,1,0,10,0,0,10,10,2,7,10,0,10,0
hs2331,1,0,0,0,0,6,1,0,10,0,0,10,10,0,2,10,0,10,0
hs17330,2,9,10,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs11625,0,0,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs10044,0,9,0,0,0,2,1,0,10,0,0,10,10,1,4,10,0,10,0
hs8253,0,10,0,0,0,2,1,0,10,0,0,10,10,3,5,10,0,10,0
hs3590,0,0,0,0,0,5,1,0,10,0,0,10,10,1,6,10,0,10,0
hs3300,2,10,10,0,0,5,1,0,10,0,0,10,10,2,6,10,0,10,0
hs4008,0,0,0,0,0,2,1,0,10,0,0,10,10,4,5,10,0,10,0
hs2454,0,5,0,0,0,0,7,10,10,0,0,10,5,1,6,10,0,10,0
hs5266,0,7,0,0,0,1,7,0,10,0,0,10,10,7,8,10,0,10,0
hs3644,0,7,0,0,0,1,7,10,10,0,0,10,3,2,5,10,0,10,0
hs10294,0,7,0,0,0,2,1,0,10,0,0,10,10,3,4,10,0,10,0
hs5588,0,2,0,0,0,4,1,0,10,0,0,10,10,1,5,10,0,10,0
hs5119,0,7,0,0,0,2,1,0,10,0,0,10,10,2,6,10,0,10,0
hs12374,0,6,0,0,0,2,1,0,10,0,0,10,10,5,6,10,0,10,0
hs19867,0,3,0,0,0,3,1,0,10,0,0,10,10,5,6,10,0,10,0
hs3769,0,6,0,0,0,0,7,0,10,0,0,10,10,10,10,10,0,10,0
hs5057,0,0,0,0,0,2,7,0,10,0,0,10,10,10,10,10,0,10,0
hs2567,0,7,0,0,0,1,7,10,10,0,0,10,3,2,3,10,0,10,0
hs42,0,7,0,0,0,1,7,0,10,0,0,10,10,0,7,10,0,10,0
hs11832,0,3,0,0,0,3,1,0,10,0,0,10,10,6,7,10,0,10,0
hs6069,0,10,0,0,0,1,7,10,10,0,0,10,0,6,8,10,0,10,0
hs12907,0,10,0,0,0,0,7,0,10,0,0,10,10,7,7,10,0,10,0
hs9842,0,7,0,0,0,2,1,0,10,0,0,10,10,3,6,10,0,10,0
hs2887,0,0,0,0,0,10,1,0,10,0,0,10,10,0,6,10,0,10,0
hs18695,0,5,0,0,0,2,1,0,10,0,0,10,10,6,6,10,0,10,0
hs511,0,10,0,0,0,2,7,0,10,0,0,10,10,2,7,10,0,10,0
hs7926,0,3,0,0,0,2,7,0,10,0,0,10,10,1,6,10,0,10,0
hs7945,0,8,0,0,10,2,1,0,10,0,0,10,10,7,8,10,0,10,0
hs6095,0,9,0,0,0,0,7,10,10,0,0,10,1,2,7,10,0,10,0
hs19259,0,8,0,0,0,1,1,10,10,0,0,10,2,10,10,10,0,10,10
hs13554,0,0,0,0,0,10,1,0,10,0,0,10,10,3,3,10,0,10,0
hs5511,0,0,0,0,0,4,1,0,10,0,0,10,10,10,10,10,0,10,0
hs11134,0,10,0,0,0,4,1,0,10,0,0,10,10,2,2,10,0,10,0
hs15568,1,9,0,0,0,2,1,0,10,0,0,10,10,5,6,10,0,10,0
hs5244,0,5,0,0,0,3,1,0,10,0,0,10,10,5,7,10,0,10,0
hs2859,0,6,0,0,0,3,1,0,10,0,0,10,10,0,2,10,0,10,0
hs12627,0,0,0,0,0,4,1,0,10,0,0,10,10,10,10,10,0,10,0
hs4955,2,7,0,0,0,6,1,10,10,0,0,10,3,7,8,10,0,10,10
hs5388,0,0,0,0,0,10,1,0,10,0,0,10,10,4,6,10,0,10,0
hs8984,0,4,0,0,0,4,1,0,10,0,0,10,10,3,5,10,0,10,0
hs1601,0,1,0,0,0,4,1,0,10,0,0,10,10,0,2,10,0,10,0
hs952,1,4,10,0,0,4,1,0,10,0,0,10,10,4,7,10,0,10,0
hs21098,0,0,0,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs5590,0,1,0,0,0,5,1,0,10,0,0,10,10,5,6,10,0,10,0
hs3986,0,6,0,0,0,1,7,10,10,0,0,10,4,4,5,10,0,10,0
hs21853,1,3,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs13215,0,0,0,0,0,10,1,0,10,0,0,10,10,3,3,10,0,10,0
hs6267,0,3,0,0,0,4,1,0,10,0,0,10,10,4,6,10,0,10,0
hs2467,0,6,0,0,0,3,1,0,10,0,0,10,10,8,8,10,0,10,0
hs3151,2,4,0,10,0,3,1,10,10,0,0,10,6,2,7,10,0,10,10
hs1841,1,5,0,0,0,3,1,10,10,0,0,10,5,0,6,10,0,10,10
hs5276,0,0,0,0,0,1,7,0,10,0,0,10,10,6,7,10,0,10,0
hs12137,0,5,0,0,0,2,7,10,10,0,0,10,5,6,7,10,0,10,0
hs2853,1,6,0,0,0,1,1,0,10,0,0,10,10,0,5,10,0,10,0
hs8761,0,6,0,0,0,1,1,10,10,0,0,10,4,3,7,10,0,10,10
hs1879,0,8,0,0,0,1,1,0,10,0,0,10,10,0,3,10,0,10,0
hs5252,0,5,0,0,0,4,1,0,10,0,0,10,10,4,6,10,0,10,0
hs17137,0,6,0,0,0,1,1,10,10,0,0,10,4,6,7,10,0,10,10
hs7361,0,8,0,0,0,2,1,0,10,0,0,10,10,3,5,10,0,10,0
hs5504,0,6,0,0,0,1,7,0,10,0,0,10,10,1,6,10,0,10,0
hs9880,0,0,0,0,0,2,1,0,10,0,0,10,10,3,7,10,0,10,0
hs7030,0,4,10,0,0,3,1,10,10,0,0,10,6,4,6,10,0,10,10
hs4740,0,0,0,0,0,5,1,0,10,0,0,10,10,0,0,10,0,10,0
hs17060,0,3,0,0,0,2,1,0,10,0,0,10,10,6,6,10,0,10,0
hs19106,0,0,0,0,0,5,1,0,10,0,0,10,10,7,8,10,0,10,0
hs9184,0,7,0,0,0,0,7,0,10,0,0,10,10,4,7,10,0,10,0
hs7210,0,10,0,0,0,1,7,0,10,0,0,10,10,3,7,10,0,10,0
hs19251,0,6,0,0,0,1,1,0,10,0,0,10,10,6,6,10,0,10,0
hs10039,1,10,0,0,0,0,7,0,10,0,0,10,10,3,6,10,0,10,0
hs9940,0,2,0,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs15619,0,6,0,0,0,4,1,10,10,0,0,10,4,10,10,10,0,10,10
hs10994,0,3,0,0,0,3,7,0,10,0,0,10,10,3,7,10,0,10,0
hs6715,0,9,0,0,0,0,7,10,10,0,0,10,1,1,6,10,0,10,0
hs14386,0,6,0,0,0,2,1,0,10,0,0,10,10,4,6,10,0,10,0
hs10440,0,6,0,0,0,4,1,10,10,0,0,10,4,4,8,10,0,10,10
hs416,0,1,0,0,0,5,1,0,10,0,0,10,10,0,1,10,0,10,0
hs10743,0,0,0,0,0,4,1,0,10,0,0,10,10,2,2,10,0,10,0
hs1063,0,3,0,0,0,1,1,0,10,0,0,10,10,1,5,10,0,10,0
hs12692,0,10,0,0,0,4,1,0,10,0,0,10,10,4,7,10,0,10,0
hs602,0,2,0,0,0,2,7,0,10,0,0,10,10,2,7,10,0,10,0
hs11973,0,3,0,0,0,4,1,0,10,0,0,10,10,4,7,10,0,10,0
hs3563,1,5,0,0,0,10,1,0,10,0,0,10,10,2,3,10,0,10,0
hs14489,0,1,0,0,0,6,1,0,10,0,0,10,10,4,7,10,0,10,0
hs689,1,2,10,0,10,6,0,0,10,0,0,10,10,7,7,10,0,10,0
hs4078,0,7,0,0,10,1,1,0,10,0,0,10,10,1,4,10,0,10,0
hs73,0,9,0,10,0,1,7,0,10,0,0,10,10,0,6,10,0,10,0
hs6981,0,9,0,0,0,2,1,0,10,0,0,10,10,2,7,10,0,10,0
hs6950,0,7,0,0,0,1,1,0,10,0,0,10,10,2,7,10,0,10,0
hs6977,0,8,10,0,0,4,1,0,10,0,0,10,10,2,7,10,0,10,0
hs62,1,5,0,0,0,1,1,0,10,0,0,10,10,0,7,10,0,10,0
hs7470,0,6,0,0,0,2,1,0,10,0,0,10,10,2,7,10,0,10,0
hs2418,0,8,0,0,0,4,1,0,10,0,0,10,10,0,3,10,0,10,0
hs19146,1,6,0,10,10,6,0,0,10,0,0,10,10,8,8,10,0,10,0
hs2233,0,7,0,0,0,2,7,10,10,0,0,10,3,2,7,10,0,10,0
hs7593,0,0,0,0,0,6,0,0,10,0,0,10,10,4,6,10,0,10,0
hs12076,0,6,0,0,0,2,7,0,10,0,0,10,10,2,7,10,0,10,0
hs8896,0,1,0,0,0,4,1,0,10,0,0,10,10,1,7,10,0,10,0
hs20075,0,5,0,0,0,2,7,0,10,0,0,10,10,7,8,10,0,10,0
hs1376,0,2,0,0,0,3,1,0,10,0,0,10,10,1,7,10,0,10,0
hs15449,0,8,0,0,0,3,1,0,10,0,0,10,10,5,7,10,0,10,0
hs7172,0,0,0,0,0,0,1,0,10,0,0,10,10,1,4,10,0,10,0
hs20642,0,10,0,0,0,1,1,10,10,0,0,10,0,6,7,10,0,10,10
hs1621,0,6,0,0,0,1,7,0,10,0,0,10,10,10,10,10,0,10,0
hs5384,0,1,0,0,0,6,1,0,10,0,0,10,10,5,5,10,0,10,0
hs19301,0,0,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs17216,0,6,0,0,0,0,7,0,10,0,0,10,10,5,7,10,0,10,0
hs11181,0,9,0,0,0,0,1,0,10,0,0,10,10,7,8,10,0,10,0
hs661,0,6,0,0,0,6,1,10,10,0,0,10,4,10,10,10,0,10,10
hs3928,0,10,0,0,0,0,7,0,10,0,0,10,10,2,6,10,0,10,0
hs6870,1,6,0,0,0,3,1,0,10,0,0,10,10,10,10,10,0,10,0
hs4780,0,3,0,0,0,3,1,10,10,0,0,10,7,4,6,10,0,10,10
hs10521,1,7,0,0,0,2,1,10,10,0,0,10,3,10,10,10,0,10,10
hs5596,0,4,0,0,10,2,7,0,10,0,0,10,10,3,7,10,0,10,0
hs16408,0,8,0,0,0,2,7,10,10,0,0,10,2,5,5,10,0,10,0
hs8389,0,7,0,0,0,2,7,0,10,0,0,10,10,4,6,10,0,10,0
hs5080,0,0,0,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs8228,0,0,0,0,0,10,1,0,10,0,0,10,10,5,5,10,0,10,0
hs15460,0,3,0,0,0,4,7,0,10,0,0,10,10,2,3,10,0,10,0
hs2803,0,10,0,0,0,0,7,10,10,0,0,10,0,3,7,10,0,10,0
hs1349,0,10,0,0,0,2,1,0,10,0,0,10,10,0,0,10,0,10,0
hs14420,0,1,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs15121,0,4,0,0,0,5,1,0,10,0,0,10,10,5,7,10,0,10,0
hs5769,0,2,0,0,0,4,1,0,10,0,0,10,10,0,7,10,0,10,0
hs12804,0,0,0,0,0,6,1,0,10,0,0,10,10,5,6,10,0,10,0
hs15562,1,3,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs2969,1,5,0,0,0,3,1,0,10,0,0,10,10,0,0,10,0,10,0
hs18093,0,5,0,0,0,2,1,0,10,0,0,10,10,8,8,10,0,10,0
hs12325,1,8,0,0,0,0,1,0,10,0,0,10,10,1,7,10,0,10,0
hs16494,0,2,0,0,0,4,1,0,10,0,0,10,10,3,6,10,0,10,0
hs6751,0,5,0,0,0,4,1,0,10,0,0,10,10,4,7,10,0,10,0
hs3470,0,5,0,0,10,3,1,0,10,0,0,10,10,0,6,10,0,10,0
hs3277,0,7,0,0,0,1,7,0,10,0,0,10,10,7,8,10,0,10,0
hs2394,0,0,0,0,0,10,1,0,10,0,0,10,10,1,3,10,0,10,0
hs510,0,0,0,0,0,10,1,0,10,0,0,10,10,0,2,10,0,10,0
hs10576,0,6,0,0,0,0,7,0,10,0,0,10,10,2,7,10,0,10,0
hs10746,0,3,0,0,0,3,1,0,10,0,0,10,10,4,5,10,0,10,0
hs17163,0,4,0,10,0,3,1,0,10,0,0,10,10,4,4,10,0,10,0
hs12222,0,4,10,10,0,3,1,10,10,0,0,10,6,5,7,10,0,10,10
hs17431,0,3,0,0,0,4,1,0,10,0,0,10,10,4,5,10,0,10,0
hs11723,0,5,0,0,0,0,7,0,10,0,0,10,10,4,7,10,0,10,0
hs10359,1,7,0,0,0,5,1,0,10,0,0,10,10,7,8,10,0,10,0
hs17017,0,7,0,0,0,0,7,0,10,0,0,10,10,8,8,10,0,10,0
hs4096,1,4,0,0,0,2,1,0,10,0,0,10,10,6,7,10,0,10,0
hs12504,0,7,0,0,0,0,7,10,10,0,0,10,3,7,8,10,0,10,0
hs4054,0,7,0,0,0,0,7,0,10,0,0,10,10,7,7,10,0,10,0
hs9434,0,8,0,0,0,1,7,0,10,0,0,10,10,1,6,10,0,10,0
hs10495,0,4,0,0,0,3,7,0,10,0,0,10,10,8,8,10,0,10,0
hs10532,0,4,0,0,0,2,7,0,10,0,0,10,10,6,7,10,0,10,0
hs1222,0,6,0,0,0,1,7,0,10,0,0,10,10,1,7,10,0,10,0
hs6809,0,7,0,0,0,3,1,0,10,0,0,10,10,3,5,10,0,10,0
hs14740,0,6,0,0,0,3,1,0,10,0,0,10,10,6,7,10,0,10,0
hs1505,0,5,0,0,0,0,7,0,10,0,0,10,10,0,7,10,0,10,0
hs18577,0,9,0,0,0,1,7,10,10,0,0,10,1,6,7,10,0,10,0
hs15045,0,2,0,0,0,3,7,10,10,0,0,10,8,5,6,10,0,10,0
hs17557,0,4,0,0,0,2,7,0,10,0,0,10,10,3,4,10,0,10,0
hs1677,0,7,0,0,0,0,1,10,10,0,0,10,3,0,3,10,0,10,10
hs4243,0,2,0,0,0,2,1,0,10,0,0,10,10,2,7,10,0,10,0
hs17716,0,7,0,0,0,0,1,10,10,0,0,10,3,8,8,10,0,10,10
hs4893,0,6,0,0,0,2,7,0,10,0,0,10,10,6,7,10,0,10,0
hs12001,0,10,0,0,0,1,1,0,10,0,0,10,10,5,7,10,0,10,0
hs6770,0,2,0,0,0,3,1,0,10,0,0,10,10,6,7,10,0,10,0
hs6793,0,8,0,0,0,2,1,0,10,0,0,10,10,3,7,10,0,10,0
hs11897,0,7,0,0,0,2,1,0,10,0,0,10,10,8,8,10,0,10,0
hs3404,0,5,0,0,0,1,1,0,10,0,0,10,10,7,8,10,0,10,0
hs9978,0,6,0,0,0,2,1,0,10,0,0,10,10,4,7,10,0,10,0
hs12831,0,5,0,0,0,2,7,0,10,0,0,10,10,5,7,10,0,10,0
hs21491,0,10,0,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs1852,0,7,0,0,0,3,1,0,10,0,0,10,10,4,4,10,0,10,0
hs3750,0,3,0,0,0,3,1,0,10,0,0,10,10,8,8,10,0,10,0
hs11022,0,1,0,0,0,3,1,0,10,0,0,10,10,3,7,10,0,10,0
hs12158,0,0,0,0,0,3,1,0,10,0,0,10,10,5,8,10,0,10,0
hs11992,0,4,0,0,0,2,1,0,10,0,0,10,10,4,7,10,0,10,0
hs13823,0,4,0,0,0,2,1,0,10,0,0,10,10,5,7,10,0,10,0
hs14887,0,4,0,0,0,2,1,0,10,0,0,10,10,6,8,10,0,10,0
hs15880,0,4,0,0,0,4,1,0,10,0,0,10,10,6,8,10,0,10,0
hs9713,0,3,0,0,0,2,1,0,10,0,0,10,10,5,7,10,0,10,0
hs4077,0,7,0,0,0,1,1,10,10,0,0,10,3,5,6,10,0,10,10
hs4924,0,0,0,0,0,1,1,0,10,0,0,10,10,0,7,10,0,10,0
hs17642,0,1,0,0,0,2,1,0,10,0,0,10,10,6,8,10,0,10,0
hs9272,0,0,0,0,0,3,1,0,10,0,0,10,10,1,6,10,0,10,0
hs20884,0,3,0,0,0,2,1,0,10,0,0,10,10,5,7,10,0,10,0
hs8447,0,2,0,0,0,3,1,0,10,0,0,10,10,4,6,10,0,10,0
hs6967,0,2,0,0,0,4,1,0,10,0,0,10,10,5,7,10,0,10,0
hs11785,0,0,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs3539,0,4,0,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs400,0,0,0,0,0,4,1,0,10,0,0,10,10,6,7,10,0,10,0
hs19736,0,1,0,0,0,4,1,0,10,0,0,10,10,5,5,10,0,10,0
hs20458,0,0,0,0,0,2,1,0,10,0,0,10,10,5,5,10,0,10,0
hs4211,0,3,0,0,0,1,1,10,10,0,0,10,7,5,7,10,0,10,10
hs17395,0,2,0,0,0,4,1,0,10,0,0,10,10,4,4,10,0,10,0
hs18830,0,0,0,0,0,2,1,0,10,0,0,10,10,5,6,10,0,10,0
hs6626,0,10,0,0,0,2,1,10,10,0,0,10,0,1,2,10,0,10,10
hs18786,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs6802,0,10,0,0,0,3,1,0,10,0,0,10,10,1,4,10,0,10,0
hs5202,0,4,0,0,0,4,1,0,10,0,0,10,10,5,8,10,0,10,0
hs2771,3,2,0,0,0,10,0,0,10,0,0,10,10,3,4,10,0,10,0
hs17979,0,1,0,0,0,6,1,0,10,0,0,10,10,5,5,10,0,10,0
hs8257,1,4,0,0,10,2,1,0,10,0,0,10,10,8,8,10,0,10,0
hs3702,0,8,0,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs476,0,5,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs1747,0,6,0,0,0,5,1,0,10,0,0,10,10,1,7,10,0,10,0
hs16389,0,0,0,0,0,6,1,0,10,0,0,10,10,8,8,10,0,10,0
hs9591,0,0,0,0,0,2,1,0,10,0,0,10,10,2,4,10,0,10,0
hs15777,0,3,0,0,0,3,1,0,10,0,0,10,10,6,7,10,0,10,0
hs15492,0,1,0,0,0,3,1,0,10,0,0,10,10,4,7,10,0,10,0
hs6286,0,0,0,0,0,6,1,0,10,0,0,10,10,7,8,10,0,10,0
hs1667,0,4,0,0,0,3,1,0,10,0,0,10,10,4,7,10,0,10,0
hs20537,0,7,0,0,0,0,1,10,10,0,0,10,3,5,6,10,0,10,10
hs20554,0,8,0,0,0,0,7,10,10,0,0,10,2,5,6,10,0,10,0
hs485,0,5,0,0,0,1,1,0,10,0,0,10,10,7,8,10,0,10,0
hs7220,1,3,0,10,10,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs19542,0,3,0,0,0,2,7,0,10,0,0,10,10,5,6,10,0,10,0
hs14655,0,8,0,0,0,1,1,10,10,0,0,10,2,10,10,10,0,10,10
hs19424,1,4,0,0,0,3,1,0,10,0,0,10,10,10,10,10,0,10,0
hs18822,1,2,10,10,0,10,0,0,10,0,0,10,10,4,4,10,0,10,0
hs6382,0,2,0,0,0,6,0,0,10,0,0,10,10,5,6,10,0,10,0
hs506,0,5,0,0,0,4,1,0,10,0,0,10,10,0,1,10,0,10,0
hs17894,0,6,0,0,0,2,7,0,10,0,0,10,10,6,7,10,0,10,0
hs10506,1,7,0,0,0,1,7,0,10,0,0,10,10,1,7,10,0,10,0
hs11001,0,3,0,0,0,1,7,0,10,0,0,10,10,4,5,10,0,10,0
hs2644,0,8,0,0,0,1,1,0,10,0,0,10,10,2,7,10,0,10,0
hs4882,0,5,0,0,0,0,7,0,10,0,0,10,10,5,7,10,0,10,0
hs6517,0,6,0,0,0,0,7,0,10,0,0,10,10,4,6,10,0,10,0
hs1844,0,4,0,0,0,3,7,0,10,0,0,10,10,8,8,10,0,10,0
hs4272,0,10,0,0,0,3,1,0,10,0,0,10,10,7,8,10,0,10,0
hs8518,0,7,0,0,0,2,7,0,10,0,0,10,10,2,6,10,0,10,0
hs12084,0,8,0,0,0,0,7,0,10,0,0,10,10,4,7,10,0,10,0
hs8865,0,4,0,0,0,3,1,10,10,0,0,10,6,5,6,10,0,10,10
hs1637,0,5,0,0,0,1,7,0,10,0,0,10,10,6,7,10,0,10,0
hs19969,0,6,0,0,0,1,7,10,10,0,0,10,4,10,10,10,0,10,0
hs4082,0,7,0,0,0,0,7,0,10,0,0,10,10,0,6,10,0,10,0
hs8619,0,3,0,0,0,6,1,0,10,0,0,10,10,1,1,10,0,10,0
hs4702,0,5,0,0,0,5,1,0,10,0,0,10,10,2,4,10,0,10,0
hs4118,0,6,0,0,0,0,7,0,10,0,0,10,10,0,6,10,0,10,0
hs6153,0,5,0,0,0,5,1,0,10,0,0,10,10,7,8,10,0,10,0
hs11026,0,5,0,0,0,3,1,0,10,0,0,10,10,3,6,10,0,10,0
hs11977,1,8,0,0,0,2,1,0,10,0,0,10,10,2,7,10,0,10,0
hs1573,0,4,0,0,0,1,1,0,10,0,0,10,10,1,5,10,0,10,0
hs18139,0,2,0,0,0,2,7,0,10,0,0,10,10,5,5,10,0,10,0
hs16474,0,3,0,0,0,2,7,0,10,0,0,10,10,5,7,10,0,10,0
hs8784,0,7,0,0,0,2,1,0,10,0,0,10,10,2,7,10,0,10,0
hs1350,0,3,0,0,0,2,7,0,10,0,0,10,10,0,5,10,0,10,0
hs17494,0,7,0,0,0,2,7,10,10,0,0,10,3,7,7,10,0,10,0
hs3276,0,4,0,0,0,4,1,0,10,0,0,10,10,2,7,10,0,10,0
hs20271,0,10,0,0,0,3,1,0,10,0,0,10,10,10,10,10,0,10,0
hs3765,0,6,0,0,0,3,1,0,10,0,0,10,10,0,6,10,0,10,0
hs4161,0,7,0,0,0,1,7,0,10,0,0,10,10,0,6,10,0,10,0
hs11337,0,5,0,0,0,3,7,0,10,0,0,10,10,5,7,10,0,10,0
